repeat,outer_fold,objective,candidate,features,n_features,q_low,q_high,n,positives,TP,TN,FP,FN,precision,recall,specificity,balanced_accuracy,F1,MCC,base_rate,enrichment,bounds_json
1,3,robust_mcc,SHAP_top_2,avg_d_valence_electrons;mag_moment_mean,2,0.0,100.0,129,32,21,73,24,11,0.4666666666666667,0.65625,0.7525773195876289,0.7044136597938144,0.5454545454545454,0.3704715529913826,0.24806201550387597,1.88125,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
1,3,legacy_f1,SHAP_top_2,avg_d_valence_electrons;mag_moment_mean,2,0.0,100.0,129,32,21,73,24,11,0.4666666666666667,0.65625,0.7525773195876289,0.7044136597938144,0.5454545454545454,0.3704715529913826,0.24806201550387597,1.88125,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
1,4,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,129,32,27,84,13,5,0.675,0.84375,0.865979381443299,0.8548646907216495,0.75,0.6627178097157876,0.24806201550387597,2.72109375,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
1,4,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,129,32,27,84,13,5,0.675,0.84375,0.865979381443299,0.8548646907216495,0.75,0.6627178097157876,0.24806201550387597,2.72109375,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
1,5,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,126,28,20,83,15,8,0.5714285714285714,0.7142857142857143,0.8469387755102041,0.7806122448979592,0.634920634920635,0.5209234989606968,0.2222222222222222,2.5714285714285716,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
1,5,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,126,28,20,83,15,8,0.5714285714285714,0.7142857142857143,0.8469387755102041,0.7806122448979592,0.634920634920635,0.5209234989606968,0.2222222222222222,2.5714285714285716,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
1,6,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,127,32,22,82,13,10,0.6285714285714286,0.6875,0.8631578947368421,0.7753289473684211,0.6567164179104478,0.5350455126021871,0.25196850393700787,2.494642857142857,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
1,6,legacy_f1,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,127,32,22,82,13,10,0.6285714285714286,0.6875,0.8631578947368421,0.7753289473684211,0.6567164179104478,0.5350455126021871,0.25196850393700787,2.494642857142857,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 0.9454508222222224]}"
1,7,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,20.0,80.0,129,31,13,87,11,18,0.5416666666666666,0.41935483870967744,0.8877551020408163,0.6535549703752469,0.4727272727272728,0.33719993993496955,0.24031007751937986,2.254032258064516,"{""VEC"": [6.48, 8.916400000000001], ""sigma"": [3.160106011806786, 5.779255888895785]}"
1,7,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,20.0,80.0,129,31,13,87,11,18,0.5416666666666666,0.41935483870967744,0.8877551020408163,0.6535549703752469,0.4727272727272728,0.33719993993496955,0.24031007751937986,2.254032258064516,"{""VEC"": [6.48, 8.916400000000001], ""sigma"": [3.160106011806786, 5.779255888895785]}"
1,8,robust_mcc,SHAP_top_2,avg_d_valence_electrons;mag_moment_mean,2,0.0,100.0,126,29,18,80,17,11,0.5142857142857142,0.6206896551724138,0.8247422680412371,0.7227159616068255,0.5625,0.4186118195966637,0.23015873015873015,2.2344827586206897,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
1,8,legacy_f1,SHAP_top_2,avg_d_valence_electrons;mag_moment_mean,2,5.0,95.0,126,29,14,92,5,15,0.7368421052631579,0.4827586206896552,0.9484536082474226,0.715606114468539,0.5833333333333334,0.5072327021371953,0.23015873015873015,3.201451905626134,"{""avg_d_valence_electrons"": [3.6975206000000007, 7.184000000000001], ""mag_moment_mean"": [0.5106100664443483, 0.9717050313888889]}"
1,9,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,128,31,23,82,15,8,0.6052631578947368,0.7419354838709677,0.845360824742268,0.7936481543066178,0.6666666666666666,0.5506947448904815,0.2421875,2.499151103565365,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
1,9,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,128,31,23,82,15,8,0.6052631578947368,0.7419354838709677,0.845360824742268,0.7936481543066178,0.6666666666666666,0.5506947448904815,0.2421875,2.499151103565365,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
1,10,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,22,69,28,10,0.44,0.6875,0.711340206185567,0.6994201030927836,0.5365853658536586,0.3535584657066544,0.24806201550387597,1.77375,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
1,10,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;electronegativity_range,4,0.0,100.0,129,32,16,87,10,16,0.6153846153846154,0.5,0.8969072164948454,0.6984536082474226,0.5517241379310345,0.4273114845462404,0.24806201550387597,2.480769230769231,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,1,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,74,15,5,0.6511627906976745,0.8484848484848485,0.8314606741573034,0.8399727613210759,0.736842105263158,0.6322346853001258,0.27049180327868855,2.4073291050035235,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,1,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,74,15,5,0.6511627906976745,0.8484848484848485,0.8314606741573034,0.8399727613210759,0.736842105263158,0.6322346853001258,0.27049180327868855,2.4073291050035235,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,2,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,20.0,80.0,124,26,8,93,5,18,0.6153846153846154,0.3076923076923077,0.9489795918367347,0.6283359497645212,0.4102564102564103,0.3410710600121617,0.20967741935483872,2.93491124260355,"{""avg_d_valence_electrons"": [4.892855, 7.1], ""mag_moment_mean"": [0.5168444456226068, 0.8509708653448276]}"
2,2,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,124,26,11,85,13,15,0.4583333333333333,0.4230769230769231,0.8673469387755102,0.6452119309262166,0.43999999999999995,0.2992446447382146,0.20967741935483872,2.1858974358974357,"{""avg_d_valence_electrons"": [3.701747, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,3,robust_mcc,SHAP_top_3,mag_moment_mean;melting_point_mean;electronegativity_range,3,0.0,100.0,128,32,26,83,13,6,0.6666666666666666,0.8125,0.8645833333333334,0.8385416666666667,0.7323943661971831,0.6369794513743426,0.25,2.6666666666666665,"{""electronegativity_range"": [0.28, 0.5400000000000003], ""mag_moment_mean"": [0.4453462461215974, 0.9892078375], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,3,legacy_f1,SHAP_top_3,mag_moment_mean;melting_point_mean;electronegativity_range,3,0.0,100.0,128,32,26,83,13,6,0.6666666666666666,0.8125,0.8645833333333334,0.8385416666666667,0.7323943661971831,0.6369794513743426,0.25,2.6666666666666665,"{""electronegativity_range"": [0.28, 0.5400000000000003], ""mag_moment_mean"": [0.4453462461215974, 0.9892078375], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,4,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,128,31,26,87,10,5,0.7222222222222222,0.8387096774193549,0.8969072164948454,0.8678084469571001,0.7761194029850746,0.7009277343705599,0.2421875,2.982078853046595,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
2,4,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,128,31,26,87,10,5,0.7222222222222222,0.8387096774193549,0.8969072164948454,0.8678084469571001,0.7761194029850746,0.7009277343705599,0.2421875,2.982078853046595,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
2,5,robust_mcc,SHAP_top_3,avg_d_valence_electrons;mag_moment_mean;melting_point_mean,3,0.0,100.0,126,28,21,88,10,7,0.6774193548387096,0.75,0.8979591836734694,0.8239795918367347,0.7118644067796611,0.6254564183567413,0.2222222222222222,3.0483870967741935,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,5,legacy_f1,SHAP_top_3,avg_d_valence_electrons;mag_moment_mean;melting_point_mean,3,0.0,100.0,126,28,21,88,10,7,0.6774193548387096,0.75,0.8979591836734694,0.8239795918367347,0.7118644067796611,0.6254564183567413,0.2222222222222222,3.0483870967741935,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,6,robust_mcc,SHAP_top_2,avg_d_valence_electrons;melting_point_mean,2,0.0,100.0,125,29,18,79,17,11,0.5142857142857142,0.6206896551724138,0.8229166666666666,0.7218031609195402,0.5625,0.4170393790059534,0.232,2.216748768472906,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,6,legacy_f1,SHAP_top_2,avg_d_valence_electrons;melting_point_mean,2,0.0,100.0,125,29,18,79,17,11,0.5142857142857142,0.6206896551724138,0.8229166666666666,0.7218031609195402,0.5625,0.4170393790059534,0.232,2.216748768472906,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,7,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,10.0,90.0,129,31,9,94,4,22,0.6923076923076923,0.2903225806451613,0.9591836734693877,0.6247531270572745,0.4090909090909091,0.35413972858176423,0.24031007751937986,2.8808933002481387,"{""avg_d_valence_electrons"": [3.702054702054702, 7.15], ""mag_moment_mean"": [0.4552691231034483, 0.8509739665517242]}"
2,7,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,20.0,80.0,129,31,13,85,13,18,0.5,0.41935483870967744,0.8673469387755102,0.6433508887425938,0.45614035087719296,0.3053648072269547,0.24031007751937986,2.0806451612903225,"{""VEC"": [6.48, 8.916400000000001], ""sigma"": [3.160106011806786, 5.779255888895785]}"
2,8,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,21,67,30,11,0.4117647058823529,0.65625,0.6907216494845361,0.673485824742268,0.5060240963855422,0.3064943391210254,0.24806201550387597,1.6599264705882353,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
2,8,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,129,32,18,84,13,14,0.5806451612903226,0.5625,0.865979381443299,0.7142396907216495,0.5714285714285715,0.4331086922950594,0.24806201550387597,2.340725806451613,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
2,9,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,128,32,22,76,20,10,0.5238095238095238,0.6875,0.7916666666666666,0.7395833333333333,0.5945945945945946,0.44189932023991346,0.25,2.0952380952380953,"{""VEC"": [6.42, 9.0651], ""sigma"": [2.023773902893635, 18.13641543376212]}"
2,9,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,128,32,22,76,20,10,0.5238095238095238,0.6875,0.7916666666666666,0.7395833333333333,0.5945945945945946,0.44189932023991346,0.25,2.0952380952380953,"{""VEC"": [6.42, 9.0651], ""sigma"": [2.023773902893635, 18.13641543376212]}"
2,10,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,130,32,22,69,29,10,0.43137254901960786,0.6875,0.7040816326530612,0.6957908163265306,0.5301204819277109,0.3454710867124358,0.24615384615384617,1.7524509803921569,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
2,10,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,130,32,19,83,15,13,0.5588235294117647,0.59375,0.8469387755102041,0.7203443877551021,0.5757575757575757,0.4319614009211405,0.24615384615384617,2.270220588235294,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
3,1,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,27,74,15,6,0.6428571428571429,0.8181818181818182,0.8314606741573034,0.8248212461695608,0.7200000000000001,0.6073747851024826,0.27049180327868855,2.3766233766233764,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,1,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,27,74,15,6,0.6428571428571429,0.8181818181818182,0.8314606741573034,0.8248212461695608,0.7200000000000001,0.6073747851024826,0.27049180327868855,2.3766233766233764,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,2,robust_mcc,SHAP_VEC_anchor_2,VEC;avg_d_valence_electrons,2,0.0,100.0,124,26,16,66,32,10,0.3333333333333333,0.6153846153846154,0.673469387755102,0.6444270015698588,0.43243243243243246,0.24140746060749765,0.20967741935483872,1.5897435897435896,"{""VEC"": [6.435, 9.0651], ""avg_d_valence_electrons"": [3.701747, 7.195]}"
3,2,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,2.5,97.5,124,26,14,82,16,12,0.4666666666666667,0.5384615384615384,0.8367346938775511,0.6875981161695448,0.5,0.35664293590247675,0.20967741935483872,2.2256410256410257,"{""VEC"": [6.453749999999999, 9.061662499999999], ""sigma"": [1.3923393146113163, 10.409571442987144]}"
3,3,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,22,63,34,10,0.39285714285714285,0.6875,0.6494845360824743,0.6684922680412371,0.5,0.293640114452408,0.24806201550387597,1.5837053571428572,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
3,3,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,22,63,34,10,0.39285714285714285,0.6875,0.6494845360824743,0.6684922680412371,0.5,0.293640114452408,0.24806201550387597,1.5837053571428572,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
3,4,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,128,32,20,87,9,12,0.6896551724137931,0.625,0.90625,0.765625,0.6557377049180328,0.5495319562599505,0.25,2.7586206896551726,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 0.9892078375], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
3,4,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,128,32,20,87,9,12,0.6896551724137931,0.625,0.90625,0.765625,0.6557377049180328,0.5495319562599505,0.25,2.7586206896551726,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 0.9892078375], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
3,5,robust_mcc,SHAP_top_3,avg_d_valence_electrons;electronegativity_range;melting_point_mean,3,0.0,100.0,129,32,20,85,12,12,0.625,0.625,0.8762886597938144,0.7506443298969072,0.625,0.5012886597938144,0.24806201550387597,2.51953125,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
3,5,legacy_f1,SHAP_top_3,avg_d_valence_electrons;electronegativity_range;melting_point_mean,3,0.0,100.0,129,32,20,85,12,12,0.625,0.625,0.8762886597938144,0.7506443298969072,0.625,0.5012886597938144,0.24806201550387597,2.51953125,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""electronegativity_range"": [0.28, 0.8099999999999998], ""melting_point_mean"": [1536.19443048, 1866.894444444445]}"
3,6,robust_mcc,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,129,31,12,88,10,19,0.5454545454545454,0.3870967741935484,0.8979591836734694,0.6425279789335089,0.45283018867924524,0.32383275752813234,0.24031007751937986,2.2697947214076244,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,6,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,129,31,12,88,10,19,0.5454545454545454,0.3870967741935484,0.8979591836734694,0.6425279789335089,0.45283018867924524,0.32383275752813234,0.24031007751937986,2.2697947214076244,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,7,robust_mcc,SHAP_top_3,mag_moment_mean;melting_point_mean;electronegativity_range,3,0.0,100.0,126,28,23,84,14,5,0.6216216216216216,0.8214285714285714,0.8571428571428571,0.8392857142857142,0.7076923076923075,0.6194293191684508,0.2222222222222222,2.7972972972972974,"{""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,7,legacy_f1,SHAP_top_3,mag_moment_mean;melting_point_mean;electronegativity_range,3,0.0,100.0,126,28,23,84,14,5,0.6216216216216216,0.8214285714285714,0.8571428571428571,0.8392857142857142,0.7076923076923075,0.6194293191684508,0.2222222222222222,2.7972972972972974,"{""electronegativity_range"": [0.28, 0.8099999999999998], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,8,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,128,32,21,63,33,11,0.3888888888888889,0.65625,0.65625,0.65625,0.4883720930232558,0.27399831217559545,0.25,1.5555555555555556,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
3,8,legacy_f1,SHAP_top_4,mag_moment_mean;avg_d_valence_electrons;melting_point_mean;dHmix,4,0.0,100.0,128,32,18,85,11,14,0.6206896551724138,0.5625,0.8854166666666666,0.7239583333333333,0.5901639344262296,0.46333086508191906,0.25,2.4827586206896552,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
3,9,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,128,31,21,69,28,10,0.42857142857142855,0.6774193548387096,0.711340206185567,0.6943797805121383,0.525,0.34263854048142994,0.2421875,1.769585253456221,"{""VEC"": [6.42, 9.0651], ""sigma"": [2.023773902893635, 18.13641543376212]}"
3,9,legacy_f1,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,128,31,21,69,28,10,0.42857142857142855,0.6774193548387096,0.711340206185567,0.6943797805121383,0.525,0.34263854048142994,0.2421875,1.769585253456221,"{""VEC"": [6.42, 9.0651], ""sigma"": [2.023773902893635, 18.13641543376212]}"
3,10,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,126,29,19,76,21,10,0.475,0.6551724137931034,0.7835051546391752,0.7193387842161394,0.5507246376811594,0.39668983528719726,0.23015873015873015,2.0637931034482757,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
3,10,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,126,29,16,89,8,13,0.6666666666666666,0.5517241379310345,0.9175257731958762,0.7346249555634554,0.6037735849056604,0.5030178057112391,0.23015873015873015,2.896551724137931,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
4,1,robust_mcc,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,76,13,5,0.6829268292682927,0.8484848484848485,0.8539325842696629,0.8512087163772557,0.7567567567567567,0.6605608294369998,0.27049180327868855,2.524759793052476,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
4,1,legacy_f1,SHAP_top_2,mag_moment_mean;melting_point_mean,2,0.0,100.0,122,33,28,76,13,5,0.6829268292682927,0.8484848484848485,0.8539325842696629,0.8512087163772557,0.7567567567567567,0.6605608294369998,0.27049180327868855,2.524759793052476,"{""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
4,2,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,15.0,85.0,124,26,8,95,3,18,0.7272727272727273,0.3076923076923077,0.9693877551020408,0.6385400313971743,0.43243243243243246,0.396706599101355,0.20967741935483872,3.4685314685314683,"{""avg_d_valence_electrons"": [4.8637327500000005, 7.13125], ""mag_moment_mean"": [0.4552691231034483, 0.850972803599138]}"
4,2,legacy_f1,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,124,26,14,79,19,12,0.42424242424242425,0.5384615384615384,0.8061224489795918,0.6722919937205651,0.47457627118644075,0.3174074660300424,0.20967741935483872,2.023310023310023,"{""avg_d_valence_electrons"": [3.701747, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
4,3,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,22,63,34,10,0.39285714285714285,0.6875,0.6494845360824743,0.6684922680412371,0.5,0.293640114452408,0.24806201550387597,1.5837053571428572,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
4,3,legacy_f1,HEA_VEC_sigma_dHmix_dSmix,VEC;sigma;dHmix;dSmix,4,0.0,100.0,129,32,17,80,17,15,0.5,0.53125,0.8247422680412371,0.6779961340206185,0.5151515151515151,0.3489796964587241,0.24806201550387597,2.015625,"{""VEC"": [6.42, 9.0651], ""dHmix"": [-28.02061144, 2.06758364], ""dSmix"": [8.176613146402376, 14.6831325836588], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
4,4,robust_mcc,HEA_VEC_sigma,VEC;sigma,2,0.0,100.0,129,32,21,70,27,11,0.4375,0.65625,0.7216494845360825,0.6889497422680413,0.525,0.33765565506798356,0.24806201550387597,1.763671875,"{""VEC"": [6.42, 9.0651], ""sigma"": [0.3399483341407857, 18.13641543376212]}"
4,4,legacy_f1,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,129,32,16,86,11,16,0.5925925925925926,0.5,0.8865979381443299,0.6932989690721649,0.5423728813559322,0.41042936131487673,0.24806201550387597,2.388888888888889,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1744.7971]}"
4,5,robust_mcc,SHAP_top_2,avg_d_valence_electrons;mag_moment_mean,2,0.0,100.0,129,32,22,75,22,10,0.5,0.6875,0.7731958762886598,0.7303479381443299,0.5789473684210527,0.4197003970534702,0.24806201550387597,2.015625,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
4,5,legacy_f1,SHAP_top_4,avg_d_valence_electrons;mag_moment_mean;melting_point_mean;dHmix,4,0.0,100.0,129,32,19,84,13,13,0.59375,0.59375,0.865979381443299,0.7298646907216495,0.59375,0.45972938144329895,0.24806201550387597,2.3935546875,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""dHmix"": [-28.05587372, 2.06758364], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
4,6,robust_mcc,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,15.0,85.0,129,31,9,92,6,22,0.6,0.2903225806451613,0.9387755102040817,0.6145490454246215,0.3913043478260869,0.30536362298150976,0.24031007751937986,2.496774193548387,"{""avg_d_valence_electrons"": [3.709418709418709, 7.1125], ""mag_moment_mean"": [0.48293959477389825, 0.8509716406465517]}"
4,6,legacy_f1,SHAP_top_2,mag_moment_mean;avg_d_valence_electrons,2,0.0,100.0,129,31,15,72,26,16,0.36585365853658536,0.4838709677419355,0.7346938775510204,0.6092824226464779,0.4166666666666667,0.20055843412176227,0.24031007751937986,1.5224232887490163,"{""avg_d_valence_electrons"": [3.694703000000001, 7.195], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134]}"
4,7,robust_mcc,SHAP_top_3,mag_moment_mean;avg_d_valence_electrons;melting_point_mean,3,0.0,100.0,126,28,21,88,10,7,0.6774193548387096,0.75,0.8979591836734694,0.8239795918367347,0.7118644067796611,0.6254564183567413,0.2222222222222222,3.0483870967741935,"{""avg_d_valence_electrons"": [3.694703000000001, 7.01], ""mag_moment_mean"": [0.4453462461215974, 1.5841829155134], ""melting_point_mean"": [1533.84621781, 1866.894444444445]}"
